drugname,species,rule_id,rule_version,rule,original_rule,inferred,source
Imipenem,Acinetobacter baumannii,AMRrules-ACI0142,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860860.1'))",blaNDM-2,Resistant (nonwildtype),AMRrules (PMID: 21427107)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0143,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860860.1'))",blaNDM-2,Resistant (nonwildtype),AMRrules (PMID: 21427107)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0144,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032495384.1'))",blaNDM-6,Resistant (nonwildtype),AMRrules (PMID: 33240245)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0145,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032495384.1'))",blaNDM-6,Resistant (nonwildtype),AMRrules (PMID: 33240245)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0149,AMRrules-downloaded-2026-08-28,ACI0147  &&  ACI0148,ACI0147 & ACI0148,Resistant (nonwildtype),AMRrules (PMID: 23014718)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0150,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_002033109.1'))",blaOXA-51,Susceptible (wildtype),"AMRrules (PMID: 15649299, 35562886)"
Meropenem,Acinetobacter baumannii,AMRrules-ACI0151,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_002033109.1'))",blaOXA-51,Susceptible (wildtype),AMRrules (PMID: 15649299)
Third-generation cephalosporin,Acinetobacter baumannii,AMRrules-ACI0155,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_004714775.1'))",blaADC-1,Resistant (wildtype),AMRrules (PMID: 10639377)
Ceftazidime,Acinetobacter baumannii,AMRrules-ACI0156,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_004714775.1'))",blaADC-1,Resistant (wildtype),AMRrules (PMID: 10639377)
Cefotaxime,Acinetobacter baumannii,AMRrules-ACI0157,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_004714775.1'))",blaADC-1,Resistant (wildtype),AMRrules (PMID: 10639377)
-,Acinetobacter baumannii,AMRrules-ACI0160,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_001170306.1'))",amvA,Unknown (-),AMRrules (PMID: 34552198)
Fluoroquinolone antibiotic,Acinetobacter baumannii,AMRrules-ACI0161,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Susceptible (wildtype),AMRrules (PMID: 7625818)
Levofloxacin,Acinetobacter baumannii,AMRrules-ACI0162,AMRrules-downloaded-2026-08-28,"(contains_any(row.amrrules_mutation, 'p.Ser81Leu') &&   contains_any(row.abritamr_accession_key,'WP_000116450.1'))",gyrA,Resistant (nonwildtype),AMRrules (PMID: 7625818)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0171,AMRrules-downloaded-2026-08-28,ACI0169  &&  ACI0170,ACI0169 & ACI0170,Resistant (nonwildtype),"AMRrules (PMID: 20713680, 22083478)"
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0175,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_001334766.1'))",blaOXA-1,Susceptible (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0176,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_001334766.1'))",blaOXA-1,Susceptible (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0177,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_001334766.1'))",blaOXA-1,Susceptible (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0180,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_001007673.1'))",blaOXA-2,Susceptible (nonwildtype),"AMRrules (PMID: 18309251, 32074088)"
Imipenem,Acinetobacter baumannii,AMRrules-ACI0181,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_001007673.1'))",blaOXA-2,Susceptible (nonwildtype),"AMRrules (PMID: 18309251, 32074088)"
Meropenem,Acinetobacter baumannii,AMRrules-ACI0182,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_001007673.1'))",blaOXA-2,Susceptible (nonwildtype),"AMRrules (PMID: 18309251, 32074088)"
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0183,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_014386432.1'))",blaOXA-21,Susceptible (nonwildtype),AMRrules (PMID: 9420053)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0184,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_014386432.1'))",blaOXA-21,Susceptible (nonwildtype),AMRrules (PMID: 9420053)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0185,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_014386432.1'))",blaOXA-21,Susceptible (nonwildtype),AMRrules (PMID: 9420053)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0189,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000722315.1'))",blaOXA-9,Susceptible (nonwildtype),AMRrules (PMID: 9620445)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0190,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000722315.1'))",blaOXA-9,Susceptible (nonwildtype),AMRrules (PMID: 9620445)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0191,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000722315.1'))",blaOXA-9,Susceptible (nonwildtype),AMRrules (PMID: 9620445)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0195,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000846390.1'))",blaOXA-10,Susceptible (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0196,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000846390.1'))",blaOXA-10,Susceptible (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0197,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000846390.1'))",blaOXA-10,Susceptible (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0201,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000586782.1'))",blaOXA-20,Susceptible (nonwildtype),"AMRrules (PMID: 9687410, 10991844, 14693570, 15004037)"
Imipenem,Acinetobacter baumannii,AMRrules-ACI0202,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000586782.1'))",blaOXA-20,Susceptible (nonwildtype),"AMRrules (PMID: 9687410, 10991844, 14693570, 15004037)"
Meropenem,Acinetobacter baumannii,AMRrules-ACI0203,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_000586782.1'))",blaOXA-20,Susceptible (nonwildtype),"AMRrules (PMID: 9687410, 10991844, 14693570, 15004037)"
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0204,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862737.1'))",blaOXA-37,Susceptible (nonwildtype),AMRrules (PMID: 12523622)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0205,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862737.1'))",blaOXA-37,Susceptible (nonwildtype),AMRrules (PMID: 12523622)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0206,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862737.1'))",blaOXA-37,Susceptible (nonwildtype),AMRrules (PMID: 12523622)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0207,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862416.1'))",blaOXA-25,Resistant (nonwildtype),AMRrules (PMID: 11158758)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0208,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862416.1'))",blaOXA-25,Resistant (nonwildtype),AMRrules (PMID: 11158758)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0209,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862416.1'))",blaOXA-25,Resistant (nonwildtype),AMRrules (PMID: 11158758)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0210,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862442.1'))",blaOXA-26,Resistant (nonwildtype),AMRrules (PMID: 11158758)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0211,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862442.1'))",blaOXA-26,Resistant (nonwildtype),AMRrules (PMID: 11158758)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0212,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862442.1'))",blaOXA-26,Resistant (nonwildtype),AMRrules (PMID: 11158758)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0213,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063861040.1'))",blaOXA-139,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0214,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063861040.1'))",blaOXA-139,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0215,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063861040.1'))",blaOXA-139,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0216,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063861093.1'))",blaOXA-160,Resistant (nonwildtype),AMRrules (PMID: 21041501)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0217,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063861093.1'))",blaOXA-160,Resistant (nonwildtype),AMRrules (PMID: 21041501)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0218,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063861093.1'))",blaOXA-160,Resistant (nonwildtype),AMRrules (PMID: 21041501)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0219,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_057689930.1'))",blaOXA-207,Resistant (nonwildtype),AMRrules (PMID: 24890588)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0220,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_057689930.1'))",blaOXA-207,Resistant (nonwildtype),AMRrules (PMID: 24890588)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0221,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_057689930.1'))",blaOXA-207,Resistant (nonwildtype),AMRrules (PMID: 24890588)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0222,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063864079.1'))",blaOXA-437,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0223,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063864079.1'))",blaOXA-437,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0224,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063864079.1'))",blaOXA-437,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0225,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_164461290.1'))",blaOXA-897,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0226,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_164461290.1'))",blaOXA-897,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0227,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_164461290.1'))",blaOXA-897,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0228,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_231869647.1'))",blaOXA-1040,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0229,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_231869647.1'))",blaOXA-1040,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0230,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_231869647.1'))",blaOXA-1040,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0231,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862756.1'))",blaOXA-397,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0232,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862756.1'))",blaOXA-397,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0233,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862756.1'))",blaOXA-397,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0234,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862810.1'))",blaOXA-420,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0235,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862810.1'))",blaOXA-420,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0236,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063862810.1'))",blaOXA-420,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0237,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063864184.1'))",blaOXA-512,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0238,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063864184.1'))",blaOXA-512,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0239,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063864184.1'))",blaOXA-512,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0240,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_268871882.1'))",blaOXA-1178,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0241,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_268871882.1'))",blaOXA-1178,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0242,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_268871882.1'))",blaOXA-1178,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0246,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_005104969.1'))",blaOXA-134,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0247,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_005104969.2'))",blaOXA-134,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0248,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_005104969.3'))",blaOXA-134,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0249,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063864112.1'))",blaOXA-499,Resistant (nonwildtype),AMRrules (PMID: 28264850)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0250,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063864112.1'))",blaOXA-499,Resistant (nonwildtype),AMRrules (PMID: 28264850)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0251,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063864112.1'))",blaOXA-499,Resistant (nonwildtype),AMRrules (PMID: 28264850)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0252,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_140423318.1'))",blaOXA-825,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0253,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_140423318.1'))",blaOXA-825,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0254,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_140423318.1'))",blaOXA-825,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0255,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_256875621.1'))",blaOXA-1139,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0256,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_256875621.1'))",blaOXA-1139,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0257,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_256875621.1'))",blaOXA-1139,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0258,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_274293089.1'))",blaOXA-1182,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0259,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_274293089.1'))",blaOXA-1182,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0260,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_274293089.1'))",blaOXA-1182,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0264,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_015588753.1'))",blaGIM-1,Resistant (nonwildtype),AMRrules (PMID: 15561840)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0265,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_015588753.1'))",blaGIM-1,Resistant (nonwildtype),AMRrules (PMID: 15561840)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0266,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_015588753.1'))",blaGIM-1,Resistant (nonwildtype),AMRrules (PMID: 15561840)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0267,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860522.1'))",blaGIM-2,Resistant (nonwildtype),AMRrules (PMID: 25547359)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0268,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860522.1'))",blaGIM-2,Resistant (nonwildtype),AMRrules (PMID: 25547359)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0269,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860522.1'))",blaGIM-2,Resistant (nonwildtype),AMRrules (PMID: 25547359)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0273,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_003159548.1'))",blaIMP-1,Resistant (nonwildtype),AMRrules (PMID: 8141584)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0274,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_003159548.1'))",blaIMP-1,Resistant (nonwildtype),AMRrules (PMID: 8141584)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0275,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_003159548.1'))",blaIMP-1,Resistant (nonwildtype),AMRrules (PMID: 8141584)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0276,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860578.1'))",blaIMP-2,Resistant (nonwildtype),AMRrules (PMID: 10770756)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0277,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860578.1'))",blaIMP-2,Resistant (nonwildtype),AMRrules (PMID: 10770756)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0278,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860578.1'))",blaIMP-2,Resistant (nonwildtype),AMRrules (PMID: 10770756)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0279,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_015060105.1'))",blaIMP-4,Resistant (nonwildtype),"AMRrules (PMID: 11181348, 17284537)"
Imipenem,Acinetobacter baumannii,AMRrules-ACI0280,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_015060105.1'))",blaIMP-4,Resistant (nonwildtype),"AMRrules (PMID: 11181348, 17284537)"
Meropenem,Acinetobacter baumannii,AMRrules-ACI0281,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_015060105.1'))",blaIMP-4,Resistant (nonwildtype),"AMRrules (PMID: 11181348, 17284537)"
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0282,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860611.1'))",blaIMP-5,Resistant (nonwildtype),AMRrules (PMID: 12393197)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0283,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860611.1'))",blaIMP-5,Resistant (nonwildtype),AMRrules (PMID: 12393197)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0284,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860611.1'))",blaIMP-5,Resistant (nonwildtype),AMRrules (PMID: 12393197)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0285,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_012695457.1'))",blaIMP-8,Resistant (nonwildtype),AMRrules (PMID: 11451699)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0286,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_012695457.1'))",blaIMP-8,Resistant (nonwildtype),AMRrules (PMID: 11451699)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0287,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_012695457.1'))",blaIMP-8,Resistant (nonwildtype),AMRrules (PMID: 11451699)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0288,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032490175.1'))",blaIMP-10,Resistant (nonwildtype),AMRrules (PMID: 12019129)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0289,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032490175.1'))",blaIMP-10,Resistant (nonwildtype),AMRrules (PMID: 12019129)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0290,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032490175.1'))",blaIMP-10,Resistant (nonwildtype),AMRrules (PMID: 12019129)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0291,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860573.1'))",blaIMP-11,Resistant (nonwildtype),AMRrules (PMID: 21862476)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0292,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860573.1'))",blaIMP-11,Resistant (nonwildtype),AMRrules (PMID: 21862476)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0293,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860573.1'))",blaIMP-11,Resistant (nonwildtype),AMRrules (PMID: 21862476)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0294,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_039819893.1'))",blaIMP-14,Resistant (nonwildtype),AMRrules (PMID: 21117966)
Imipenem,Acinetobacter baumannii,AMRrules-ACI0295,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_039819893.1'))",blaIMP-14,Resistant (nonwildtype),AMRrules (PMID: 21117966)
Meropenem,Acinetobacter baumannii,AMRrules-ACI0296,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_039819893.1'))",blaIMP-14,Resistant (nonwildtype),AMRrules (PMID: 21117966)
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0297,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860576.1'))",blaIMP-16,Resistant (nonwildtype),AMRrules
Imipenem,Acinetobacter baumannii,AMRrules-ACI0298,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860576.1'))",blaIMP-16,Resistant (nonwildtype),AMRrules
Meropenem,Acinetobacter baumannii,AMRrules-ACI0299,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_063860576.1'))",blaIMP-16,Resistant (nonwildtype),AMRrules
Carbapenem,Acinetobacter baumannii,AMRrules-ACI0300,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032491874.1'))",blaIMP-19,Resistant (nonwildtype),"AMRrules (PMID: 21862476, 17938180)"
Imipenem,Acinetobacter baumannii,AMRrules-ACI0301,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032491874.1'))",blaIMP-19,Resistant (nonwildtype),"AMRrules (PMID: 21862476, 17938180)"
Meropenem,Acinetobacter baumannii,AMRrules-ACI0302,AMRrules-downloaded-2026-08-28,"(  contains_any(row.abritamr_accession_key,'WP_032491874.1'))",blaIMP-19,Resistant (nonwildtype),"AMRrules (PMID: 21862476, 17938180)"
